Roll Year,Jurisdiction,Roll Number (Formatted),Mailing Address Line 6,Situs Unit Number,Situs Street Address,Previous Roll Value,Actual Value Land Total,Actual Value Impr Total,Actual Value Total
2023,District of Oak Bay,05-1683-00,V8S 5C1,,670 LINKLEAS,2257000,1813000,864000,2677000
2023,District of Oak Bay,05-1686-00,V8S 5C1,,636 LINKLEAS,3921000,2359000,2175000,4534000
2023,District of Oak Bay,05-1688-00,V8S 5C1,,588 LINKLEAS,2465000,2343000,570000,2913000
2023,District of Oak Bay,05-1690-02,V8S 5C1,,572 LINKLEAS,5437000,3041000,3005000,6046000
2023,District of Oak Bay,05-1691-00,V8S 2T7,,535 ISLAND,2191000,2271000,364000,2635000
2023,District of Oak Bay,05-1693-00,V8S 2T6,,524 ISLAND,1907000,1841000,453000,2294000
2023,District of Oak Bay,05-1695-01,V8S 2T6,,520 ISLAND,2981000,2069000,1501000,3570000
2023,District of Oak Bay,05-1695-02,V8R 5X7,,520 ISLAND,6100,7400,0,7400
2023,District of Oak Bay,05-1696-01,V8S 2T6,,508 ISLAND,3731000,2908000,1479000,4387000
2023,District of Oak Bay,05-1696-02,V8S 5C5,,498 NEWPORT,4836000,2973000,2589000,5562000
2023,District of Oak Bay,05-1700-00,V8R 5N4,,380 NEWPORT,4023000,3319000,1534000,4853000
2023,District of Oak Bay,05-1701-00,V6R 4P2,,356 NEWPORT,2734000,3134000,200000,3334000
2023,District of Oak Bay,05-1705-02,V8S 2M7,,638 BEACH,3237000,2086000,1636000,3722000
2023,District of Oak Bay,05-1705-03,V8S 2M7,,644 BEACH,2886000,2569000,2335000,4904000
2023,District of Oak Bay,05-1705-04,V8V 3G7,,642 BEACH,2796000,2447000,1952000,4399000
2023,District of Oak Bay,05-1705-05,T6R 0C7,,640 BEACH,2104000,2557000,0,2557000
2023,District of Oak Bay,05-1706-00,V8S 5C5,,336 NEWPORT,3824000,2724000,3514000,6238000
2023,District of Oak Bay,05-1707-00,V8S 5C5,,318 NEWPORT,3235000,2865000,962000,3827000
2023,District of Oak Bay,05-1708-00,V8R 1G2,, INGLEWOOD,4400,4800,0,4800
2023,District of Oak Bay,05-1708-00,V8S 2T6,, INGLEWOOD,4400,4800,0,4800
2023,District of Oak Bay,05-1712-00,V8R 1G2,, ,44300,51000,0,51000
2023,District of Oak Bay,05-1713-00,V8S 5C7,,646 NEWPORT,1377000,1418000,220000,1638000
2023,District of Oak Bay,05-1714-00,V8R 2G9,,2185 FAIR,1217000,1150000,170000,1320000
2023,District of Oak Bay,05-1715-00,V8R 2G9,,2173 FAIR,1155000,1004000,264000,1268000
2023,District of Oak Bay,05-1716-00,V8R 2G9,,2169 FAIR,886000,897000,73600,970600
2023,District of Oak Bay,05-1716-00,V8R 2G9,,2169 FAIR,886000,897000,73600,970600
2023,District of Oak Bay,05-1717-00,V8R 2G9,,2165 FAIR,856300,864000,69100,933100
2023,District of Oak Bay,05-1718-00,V8R 2G9,,2161 FAIR,1568000,1301000,426000,1727000
2023,District of Oak Bay,05-1719-00,V8R 2G9,,2151 FAIR,1493000,1394000,242000,1636000
2023,District of Oak Bay,05-1720-00,V8S 4K3,,2147 FAIR,1456000,1350000,254000,1604000
2023,District of Oak Bay,05-1722-00,V8R 1Z5,,2361 CRANMORE,1414000,1223000,326000,1549000
2023,District of Oak Bay,05-1723-00,V8R 5T6,,1780 HAMPSHIRE,1169000,1104000,192000,1296000
2023,District of Oak Bay,05-1725-00,V8R 5T6,,1772 HAMPSHIRE,1442000,1312000,268000,1580000
2023,District of Oak Bay,05-1726-00,V8R 5T6,,1764 HAMPSHIRE,1820000,1312000,694000,2006000
2023,District of Oak Bay,05-1727-00,V8R 5T6,,1758 HAMPSHIRE,1608000,1312000,471000,1783000
2023,District of Oak Bay,05-1728-00,V8R 5T6,,1750 HAMPSHIRE,1839000,1312000,740000,2052000
2023,District of Oak Bay,05-1729-00,V8R 5T6,,1742 HAMPSHIRE,1796000,1312000,642000,1954000
2023,District of Oak Bay,05-1730-00,V8R 5T6,,1736 HAMPSHIRE,2249000,1312000,1248000,2560000
2023,District of Oak Bay,05-1731-00,V8R 5T6,,1728 HAMPSHIRE,1864000,1312000,768000,2080000
2023,District of Oak Bay,05-1732-00,V8R 1G2,, DOWNES,1274000,1472000,0,1472000
2023,District of Oak Bay,05-1733-00,K1M 2B3,,1714 HAMPSHIRE,1321000,1242000,224000,1466000
2023,District of Oak Bay,05-1734-00,V8R 1G2,,1708 HAMPSHIRE,1051000,1142000,0,1142000
2023,District of Oak Bay,05-1735-00,V8R 1Z5,,2345 CRANMORE,3164000,1531000,2056000,3587000
2023,District of Oak Bay,05-1736-01,V8S 3E1,,2264 WINDSOR,1967000,1095000,1114000,2209000
2023,District of Oak Bay,05-1736-02,V8X 5H1,, WINDSOR,1024000,1095000,312000,1407000
2023,District of Oak Bay,05-1737-00,V8X 5H1,,2268 WINDSOR,1024000,1095000,386000,1481000
2023,District of Oak Bay,05-1738-01,V8S 3E1,,2276 WINDSOR,1292000,1095000,290000,1385000
2023,District of Oak Bay,05-1738-02,V8S 3E1,,2288 WINDSOR,1296000,1095000,285000,1380000
2023,District of Oak Bay,05-1739-00,V8S 4W9,,1130 OLIVER,1644000,1095000,700000,1795000
2023,District of Oak Bay,05-1740-00,V8S 4W9,,1146 OLIVER,1360000,1308000,157000,1465000
2023,District of Oak Bay,05-1741-00,V8S 4W9,,1158 OLIVER,1508000,1308000,308000,1616000
2023,District of Oak Bay,05-1742-00,V8S 4W9,,1180 OLIVER,1461000,1308000,258000,1566000
2023,District of Oak Bay,05-1743-00,V8S 4W9,,1182 OLIVER,1344000,1308000,136000,1444000
2023,District of Oak Bay,05-1744-00,V8S 4W9,,1196 OLIVER,1565000,1308000,392000,1700000
2023,District of Oak Bay,05-1745-01,V8S 4W9,,1208 OLIVER,2923000,1705000,1424000,3129000
2023,District of Oak Bay,05-1746-00,V8S 4V7,,1225 MONTEREY,1360000,1272000,196000,1468000
2023,District of Oak Bay,05-1747-00,V8S 4V7,,1217 MONTEREY,1329000,1272000,162000,1434000
2023,District of Oak Bay,05-1748-00,V8S 4V7,,1199 MONTEREY,1217800,1271000,36400,1307400
2023,District of Oak Bay,05-1749-00,V8S 4V7,,1179 MONTEREY,1299000,1271000,141000,1412000
2023,District of Oak Bay,05-1750-00,V8S 4V7,,1161 MONTEREY,1387000,1271000,225000,1496000
2023,District of Oak Bay,05-1751-01,V8S 4V7,,1159 MONTEREY,1467000,1271000,308000,1579000
2023,District of Oak Bay,05-1751-02,V8S 4V7,,1151 MONTEREY,1526000,1271000,359000,1630000
2023,District of Oak Bay,05-1752-00,V8S 2P2,,2197 LAFAYETTE,2388000,1302000,1408000,2710000
2023,District of Oak Bay,05-1754-00,V8S 2P2,,2183 LAFAYETTE,1376000,847000,654000,1501000
2023,District of Oak Bay,05-1755-00,V8S 2P2,,2177 LAFAYETTE,1362000,1304000,160000,1464000
2023,District of Oak Bay,05-1756-00,V8S 2P2,,2171 LAFAYETTE,1285000,1214000,162000,1376000
2023,District of Oak Bay,05-1757-00,V8S 2P2,,2167 LAFAYETTE,1468000,1214000,376000,1590000
2023,District of Oak Bay,05-1758-00,V8S 4M7,,455 VICTORIA,1430000,1260000,291000,1551000
2023,District of Oak Bay,05-1759-00,V8S 4M7,,465 VICTORIA,1227900,1260000,59700,1319700
2023,District of Oak Bay,05-1760-00,V8S 4M8,,495 VICTORIA,1602000,1166000,594000,1760000
2023,District of Oak Bay,05-1761-00,V8S 4M8,,507 VICTORIA,1804000,1166000,771000,1937000
2023,District of Oak Bay,05-1762-00,V8S 2P1,,2162 LAFAYETTE,1282000,1166000,214000,1380000
2023,District of Oak Bay,05-1763-00,V8S 2P1,,2170 LAFAYETTE,1379000,1166000,333000,1499000
2023,District of Oak Bay,05-1764-00,V8S 2P1,,2172 LAFAYETTE,1458000,1214000,361000,1575000
2023,District of Oak Bay,05-1764-00,V8S 2P1,,2172 LAFAYETTE,1458000,1214000,361000,1575000
2023,District of Oak Bay,05-1765-00,V8S 2P1,,2178 LAFAYETTE,1184800,1214000,57000,1271000
2023,District of Oak Bay,05-1765-00,V8S 2P1,,2178 LAFAYETTE,1184800,1214000,57000,1271000
2023,District of Oak Bay,05-1766-00,V8W 0B8,,2184 LAFAYETTE,1917000,1366000,1316000,2682000
2023,District of Oak Bay,05-1767-00,V8S 2P1,,2196 LAFAYETTE,1743000,1374000,520000,1894000
2023,District of Oak Bay,05-1769-00,V8R 5T7,,1729 HAMPSHIRE,1449000,1398000,207000,1605000
2023,District of Oak Bay,05-1770-00,V8R 5T7,,1737 HAMPSHIRE,1902000,1459000,641000,2100000
2023,District of Oak Bay,05-1771-00,V8R 5T7,,1743 HAMPSHIRE,1587000,1462000,303000,1765000
2023,District of Oak Bay,05-1772-00,V8R 5T7,,1751 HAMPSHIRE,1563000,1465000,234000,1699000
2023,District of Oak Bay,05-1773-00,V8R 5T7,,1759 HAMPSHIRE,1670000,1468000,363000,1831000
2023,District of Oak Bay,05-1774-00,V8R 5T7,,1767 HAMPSHIRE,1802000,1470000,529000,1999000
2023,District of Oak Bay,05-1775-00,V8R 5T7,,1777 HAMPSHIRE,1787000,1663000,292000,1955000
2023,District of Oak Bay,05-1776-00,V8P 2L5,,1781 HAMPSHIRE,1471000,1307000,297000,1604000
2023,District of Oak Bay,05-1777-00,V8R 1Z6,,2425 CRANMORE,1360000,1228000,265000,1493000
2023,District of Oak Bay,05-1777-00,V8R 1Z6,,2425 CRANMORE,1360000,1228000,265000,1493000
2023,District of Oak Bay,05-1778-00,V8R 1Z6,,2439 CRANMORE,1276000,1236000,179000,1415000
2023,District of Oak Bay,05-1778-00,V8R 1Z6,,2439 CRANMORE,1276000,1236000,179000,1415000
2023,District of Oak Bay,05-1779-00,V8R 1Z6,,2449 CRANMORE,1229100,1228000,122000,1350000
2023,District of Oak Bay,05-1780-00,V8R 1Z6,,2465 CRANMORE,1244000,1225000,144000,1369000
2023,District of Oak Bay,05-1781-00,V8R 1Z6,,2483 CRANMORE,1532000,1226000,454000,1680000
2023,District of Oak Bay,05-1782-00,V8R 5V8,,1778 ST. ANN,1210000,1182000,125000,1307000
2023,District of Oak Bay,05-1783-00,V8R 5V8,,1770 ST. ANN,1221000,1181000,162000,1343000
2023,District of Oak Bay,05-1784-00,V8R 5V8,,1766 ST. ANN,1207000,1181000,150000,1331000
2023,District of Oak Bay,05-1785-00,V8R 5V8,,1754 ST. ANN,1221000,1180000,146000,1326000
2023,District of Oak Bay,05-1786-00,V8R 5V8,,1750 ST. ANN,1219000,1180000,145000,1325000
2023,District of Oak Bay,05-1787-00,V8R 5V8,,1744 ST. ANN,1199000,1180000,144000,1324000
2023,District of Oak Bay,05-1788-00,V8R 5V8,,1736 ST. ANN,1537000,1374000,300000,1674000
2023,District of Oak Bay,05-1788-00,V8R 5V8,,1736 ST. ANN,1537000,1374000,300000,1674000
2023,District of Oak Bay,05-1789-00,V8R 5V8,,1724 ST. ANN,1471000,1379000,198000,1577000
2023,District of Oak Bay,05-1790-01,V8R 5V8,,1718 ST. ANN,1472000,1178000,439000,1617000
2023,District of Oak Bay,05-1790-02,V8R 5V8,,1712 ST. ANN,1354000,1118000,369000,1487000
2023,District of Oak Bay,05-1791-00,V8R 5V8,,1704 ST. ANN,1077600,1118000,62300,1180300
2023,District of Oak Bay,05-1792-00,V8R 1G2,, ST. ANN,845000,972000,0,972000
2023,District of Oak Bay,05-1793-00,V8V 3K5,,2511 CRANMORE,1429000,1136000,442000,1578000
2023,District of Oak Bay,05-1794-00,V8R 1Z8,,2519 CRANMORE,1284000,1136000,256000,1392000
2023,District of Oak Bay,05-1795-00,V8R 1Z8,,2525 CRANMORE,1267000,1136000,258000,1394000
2023,District of Oak Bay,05-1796-00,V8R 1Z8,,2535 CRANMORE,1352000,1136000,343000,1479000
2023,District of Oak Bay,05-1797-00,V8R 1Z8,,2541 CRANMORE,1307000,1180000,255000,1435000
2023,District of Oak Bay,05-1800-00,V8R 5V7,,1757 ST. ANN,1244000,1202000,173000,1375000
2023,District of Oak Bay,05-1801-00,V8R 5V7,,1749 ST. ANN,1429000,1285000,272000,1557000
2023,District of Oak Bay,05-1802-00,V8R 5W6,,1764 LULIE,1368000,1239000,252000,1491000
2023,District of Oak Bay,05-1803-00,V8R 5W6,,1756 LULIE,1362000,1239000,202000,1441000
2023,District of Oak Bay,05-1804-00,V8R 5W6,,1746 LULIE,1282000,1238000,186000,1424000
2023,District of Oak Bay,05-1805-00,V8R 5W6,,1734 LULIE,1442000,1238000,336000,1574000
2023,District of Oak Bay,05-1806-00,V8R 5W6,,1724 LULIE,1353000,1269000,204000,1473000
2023,District of Oak Bay,05-1807-00,V8R 1G2,, MONTEREY,695000,812000,0,812000
2023,District of Oak Bay,05-1807-00,V8R 1G2,, MONTEREY,695000,812000,0,812000
2023,District of Oak Bay,05-1808-00,V8R 1Z9,,2559 CRANMORE,1490000,1132000,495000,1627000
2023,District of Oak Bay,05-1809-00,V8R 1Z9,,2569 CRANMORE,1151000,1123000,126000,1249000
2023,District of Oak Bay,05-1810-00,V8R 1Z9,,2575 CRANMORE,1313000,1123000,311000,1434000
2023,District of Oak Bay,05-1812-01,V8R 1Z9,,2585 CRANMORE,2218000,1123000,1394000,2517000
2023,District of Oak Bay,05-1812-02,V8R 1Z9,,2595 CRANMORE,1956000,1204000,1009000,2213000
2023,District of Oak Bay,05-1813-00,V8R 5W7,,1765 LULIE,1288000,1234000,166000,1400000
2023,District of Oak Bay,05-1814-00,V8R 5W7,,1755 LULIE,1207000,1148000,168000,1316000
2023,District of Oak Bay,05-1816-00,V8R 1G2,, MONTEREY,449000,519000,0,519000
2023,District of Oak Bay,05-1817-00,V8R 1G2,, MONTEREY,331000,386000,0,386000
2023,District of Oak Bay,05-1818-00,V8R 5W7,,1745 LULIE,1430000,1272000,279000,1551000
2023,District of Oak Bay,05-1822-00,V8R 2A1,,2615 CRANMORE,1568000,1450000,266000,1716000
2023,District of Oak Bay,05-1822-00,V8R 2A1,,2615 CRANMORE,1568000,1450000,266000,1716000
2023,District of Oak Bay,05-1823-00,V8R 2A1,,2635 CRANMORE,1487000,1461000,157000,1618000
2023,District of Oak Bay,05-1823-00,V8R 2A1,,2635 CRANMORE,1487000,1461000,157000,1618000
2023,District of Oak Bay,05-1824-00,V8R 1G2,, MONTEITH,792000,917000,0,917000
2023,District of Oak Bay,05-1825-00,V8R 1G2,, MONTEITH,803000,929000,0,929000
2023,District of Oak Bay,05-1826-00,V8R 1G2,, MONTEITH,803000,929000,0,929000
2023,District of Oak Bay,05-1828-00,V8R 5X4,,1733 MONTEITH,2003000,1768000,440000,2208000
2023,District of Oak Bay,05-1829-00,V8R 5X4,,1725 MONTEITH,1865000,1610000,432000,2042000
2023,District of Oak Bay,05-1830-00,V6J 3K8,,1715 MONTEITH,1924000,1618000,688000,2306000
2023,District of Oak Bay,05-1831-00,V8R 1G2,,1703 MONTEREY,1498000,1328000,350000,1678000
2023,District of Oak Bay,05-1831-00,V8R 1G2,,1703 MONTEREY,1498000,1328000,350000,1678000
2023,District of Oak Bay,05-1831-00,V8R 1G2,,1703 MONTEREY,1498000,1328000,350000,1678000
2023,District of Oak Bay,05-1833-00,V8R 1G2,, MONTEREY,739000,860000,0,860000
2023,District of Oak Bay,05-1837-00,V8R 1G2,, MONTEREY,891000,1033000,0,1033000
2023,District of Oak Bay,05-1838-00,V8R 1G2,, MONTEREY,907000,1050000,0,1050000
2023,District of Oak Bay,05-1839-00,V8R 1G2,, MONTEREY,922000,1062000,0,1062000
2023,District of Oak Bay,05-1840-00,V8R 1G2,, MONTEREY,933000,1076000,0,1076000
2023,District of Oak Bay,05-1841-00,V8R 1G2,, MONTEREY,537000,626000,0,626000
2023,District of Oak Bay,05-1842-00,V8R 1G2,, MONTEREY,545000,636000,0,636000
2023,District of Oak Bay,05-1843-00,V8R 1G2,, MONTEREY,671000,784000,0,784000
2023,District of Oak Bay,05-1844-00,V8R 5X3,,1718 MONTEITH,1670000,1431000,376000,1807000
2023,District of Oak Bay,05-1845-00,V8R 5X3,,1712 MONTEITH,1649000,1374000,419000,1793000
2023,District of Oak Bay,05-1846-00,V8R 5X3,,1704 MONTEITH,1653000,1309000,518000,1827000
2023,District of Oak Bay,05-1847-10,V8S 5A3,,1234 TRANSIT,2372000,1559000,1019000,2578000
2023,District of Oak Bay,05-1847-20,V8S 5A3,,1230 TRANSIT,2517000,1451000,1363000,2814000
2023,District of Oak Bay,05-1849-00,V8R 1W9,,1220 TRANSIT,2360000,1859000,725000,2584000
2023,District of Oak Bay,05-1849-00,V8R 1W9,,1220 TRANSIT,2360000,1859000,725000,2584000
2023,District of Oak Bay,05-1851-00,V8S 5A3,,1182 TRANSIT,1532000,1433000,221000,1654000
2023,District of Oak Bay,05-1852-00,V8S 5A3,,1166 TRANSIT,1506000,1433000,183000,1616000
2023,District of Oak Bay,05-1853-00,V8S 3E7,,2390 WINDSOR,1404000,1364000,143000,1507000
2023,District of Oak Bay,05-1854-00,V8S 3E7,,2380 WINDSOR,2485000,1364000,1396000,2760000
2023,District of Oak Bay,05-1855-00,V8S 3E7,,2370 WINDSOR,1327400,1364000,71100,1435100
2023,District of Oak Bay,05-1856-00,V8S 4Z1,,1151 ST. DAVID,1648000,1449000,333000,1782000
2023,District of Oak Bay,05-1857-00,V8S 4Z1,,1207 ST. DAVID,1629000,1447000,316000,1763000
2023,District of Oak Bay,05-1858-00,V8S 4Z1,,1219 ST. DAVID,1650000,1433000,343000,1776000
2023,District of Oak Bay,05-1862-00,V8S 4L2,,374 SUNSET,3248000,1759000,2144000,3903000
2023,District of Oak Bay,05-1863-00,V8S 4L2,,388 SUNSET,2066000,1704000,720000,2424000
2023,District of Oak Bay,05-1864-00,V8S 2L6,,189 BEACH,1533000,1487000,356000,1843000
2023,District of Oak Bay,05-1865-00,V8S 4L3,,363 SUNSET,1867000,1434000,771000,2205000
2023,District of Oak Bay,05-1866-00,V8S 4L3,,369 SUNSET,1452000,1434000,302000,1736000
2023,District of Oak Bay,05-1867-00,V8S 4L3,,375 SUNSET,1610000,1434000,472000,1906000
2023,District of Oak Bay,05-1868-00,V8S 4L3,,383 SUNSET,1419000,1434000,257000,1691000
2023,District of Oak Bay,05-1869-00,V8S 4L3,,389 SUNSET,1514000,1434000,359000,1793000
2023,District of Oak Bay,05-1870-00,V8S 2L8,,193 BEACH,1451000,1487000,259000,1746000
2023,District of Oak Bay,05-1871-00,V8S 2K3,,362 KING GEORGE,2521000,1560000,1445000,3005000
2023,District of Oak Bay,05-1871-00,V8S 2K3,,362 KING GEORGE,2521000,1560000,1445000,3005000
2023,District of Oak Bay,05-1872-00,V8S 2K3,,368 KING GEORGE,1137200,1288000,82800,1370800
2023,District of Oak Bay,05-1872-01,V8S 5C5,,376 KING GEORGE,2315000,1434000,1297000,2731000
2023,District of Oak Bay,05-1873-00,V8S 2K3,,380 KING GEORGE,1864000,1434000,825000,2259000
2023,District of Oak Bay,05-1874-00,V8S 2K3,,388 KING GEORGE,1611000,1434000,863000,2297000
2023,District of Oak Bay,05-1875-00,V8S 2K3,,396 KING GEORGE,1640000,1487000,493000,1980000
2023,District of Oak Bay,05-1879-00,V8S 2J8,,383 KING GEORGE,4716000,2410000,2309000,4719000
2023,District of Oak Bay,05-1880-10,V8S 2J8,,389 KING GEORGE,4019000,2417000,1489000,3906000
2023,District of Oak Bay,05-1881-00,V8S 2J8,,395 KING GEORGE,2878000,2535000,155000,2690000
2023,District of Oak Bay,05-1883-00,V8S 2N5,,1318 BEACH,6083000,3091000,3609000,6700000
2023,District of Oak Bay,05-1883-00,V8S 2N5,,1318 BEACH,6083000,3091000,3609000,6700000
2023,District of Oak Bay,05-1884-00,V8R 6L9,,2675 CURRIE,1377000,1204000,265000,1469000
2023,District of Oak Bay,05-1885-00,V8S 3B9,,2659 CURRIE,1663000,1403000,417000,1820000
2023,District of Oak Bay,05-1886-00,V8S 3B9,,2651 CURRIE,1422000,1403000,134000,1537000
2023,District of Oak Bay,05-1887-00,V8S 3B9,,2639 CURRIE,1780000,1488000,438000,1926000
2023,District of Oak Bay,05-1887-00,V8S 3B9,,2639 CURRIE,1780000,1488000,438000,1926000
2023,District of Oak Bay,05-1888-00,V8S 3B9,,2629 CURRIE,1712000,1248000,627000,1875000
2023,District of Oak Bay,05-1890-00,V8S 5E5,,1107 NEWPORT,1377900,1391000,93800,1484800
2023,District of Oak Bay,05-1891-00,V8S 3B3,,2616 ORCHARD,1476000,1351000,243000,1594000
2023,District of Oak Bay,05-1892-00,V8S 3B3,,2630 ORCHARD,1962000,1391000,1598000,2989000
2023,District of Oak Bay,05-1893-00,V8S 3B3,,2648 ORCHARD,1591000,1391000,328000,1719000
2023,District of Oak Bay,05-1894-00,V8S 3B3,,2664 ORCHARD,1617000,1391000,365000,1756000
2023,District of Oak Bay,05-1895-00,V8S 3B3,,2674 ORCHARD,1271100,1258000,106000,1364000
2023,District of Oak Bay,05-1903-00,V8P 4G8,,2660 CURRIE,3489000,2690000,1151000,3841000
2023,District of Oak Bay,05-1903-00,V8P 4G8,,2660 CURRIE,3489000,2690000,1151000,3841000
2023,District of Oak Bay,05-1905-00,V9B 0A6,,1336 BEACH,2237000,1916000,604000,2520000
2023,District of Oak Bay,05-1906-00,V9B 0G9,,1344 BEACH,2305000,1295000,1244000,2539000
2023,District of Oak Bay,05-1912-00,V8P 1P3,,1161 NEWPORT,1253100,1165000,301200,1466200
2023,District of Oak Bay,05-1913-00,V8W 1G2,,1157 NEWPORT,1108100,971000,467000,1438000
2023,District of Oak Bay,05-1914-00,V8S 2N4,,1147 NEWPORT,2264000,1138000,1354000,2492000
2023,District of Oak Bay,05-1915-00,V8N 1X6,,2620 CURRIE,1811000,1068000,1464000,2532000
2023,District of Oak Bay,05-1919-00,V6B 4M9,,1400 BEACH,5034000,2530000,3008000,5538000
2023,District of Oak Bay,05-1919-00,V6B 4M9,,1400 BEACH,5034000,2530000,3008000,5538000
2023,District of Oak Bay,05-1921-00,V8R 6E8,,580 BEACH,2464000,2058000,711000,2769000
2023,District of Oak Bay,05-1922-00,V8S 2M5,,572 BEACH,2676000,2058000,1084000,3142000
2023,District of Oak Bay,05-1923-00,T3Z 2Z5,,568 BEACH,2418000,2057000,642000,2699000
2023,District of Oak Bay,05-1923-05,V8S 2M5,,564 BEACH,2186000,2057000,497000,2554000
2023,District of Oak Bay,05-1925-00,V8S 2M5,,560 BEACH,1641000,1633000,262000,1895000
2023,District of Oak Bay,05-1925-01,V8S 2M5,,562 BEACH,2114000,1627000,835000,2462000
2023,District of Oak Bay,05-1926-00,V8S 2M5,,554 BEACH,2425000,2056000,789000,2845000
2023,District of Oak Bay,05-1927-00,V8S 2M5,,550 BEACH,2020000,2053000,303000,2356000
2023,District of Oak Bay,05-1928-00,V8S 2M5,,548 BEACH,1969000,2055000,244000,2299000
2023,District of Oak Bay,05-1932-00,V8S 2M5,,526 BEACH,4110000,1957000,2547000,4504000
2023,District of Oak Bay,05-1933-00,V8S 2M5,,522 BEACH,1878100,2166000,44200,2210200
2023,District of Oak Bay,05-1934-00,V8S 2M5,,518 BEACH,2705000,2357000,833000,3190000
2023,District of Oak Bay,05-1935-00,V8S 2M5,,514 BEACH,2053000,2088000,303000,2391000
2023,District of Oak Bay,05-1937-00,,,504 BEACH,1907000,1876000,328000,2204000
2023,District of Oak Bay,05-1938-00,V8S 2M5,,500 BEACH,2696000,1784000,1378000,3162000
2023,District of Oak Bay,05-1939-00,V8R 1G2,, ISLAND,3926000,4531000,0,4531000
2023,District of Oak Bay,05-1939-00,V9T 6J9,, ISLAND,3926000,4531000,0,4531000
2023,District of Oak Bay,05-1940-00,V9T 6J9,, ISLAND,1162000,1344000,0,1344000
2023,District of Oak Bay,05-1940-00,V8R 1G2,, ISLAND,1162000,1344000,0,1344000
2023,District of Oak Bay,06-1942-00,V8R 6T4,,235 DENISON,2634000,2635000,549000,3184000
2023,District of Oak Bay,06-1943-00,V8S 4K2,,223 DENISON,2680000,2645000,554000,3199000
2023,District of Oak Bay,06-1946-50,V8S 2K6,,151 SUNNY,2611000,2628000,498000,3126000
2023,District of Oak Bay,06-1948-00,V8R 1G2,, DENISON,39000,44900,0,44900
2023,District of Oak Bay,06-1949-00,V8R 1G2,, DENISON,1490000,1734000,0,1734000
2023,District of Oak Bay,06-1951-00,V6Z 0B9,, DENISON,24000,27600,0,27600
2023,District of Oak Bay,06-1951-01,V8R 1G2,, DENISON,1515000,1763000,0,1763000
2023,District of Oak Bay,06-1951-02,V8R 1G2,, DENISON,437000,634000,0,634000
2023,District of Oak Bay,06-1951-03,V8R 1G2,, DENISON,1397000,1614000,0,1614000
2023,District of Oak Bay,06-1951-04,V8R 1G2,, DENISON,79800,92400,0,92400
2023,District of Oak Bay,06-1951-05,V8R 1G2,, DENISON,426000,492000,0,492000
2023,District of Oak Bay,06-1953-00,V8S 2J8,,261 KING GEORGE,5356000,4021000,978000,4999000
2023,District of Oak Bay,06-1956-10,V8S 2K5,,180 PRINCE ANDREW,3500000,2173000,2063000,4236000
2023,District of Oak Bay,06-1956-20,V8S 2K2,,230 KING GEORGE,2098000,1993000,540000,2533000
2023,District of Oak Bay,06-1956-30,V8S 2K2,,200 KING GEORGE,2157000,2172000,439000,2611000
2023,District of Oak Bay,06-1959-00,V8S 2K2,,260 KING GEORGE,2457000,2567000,382000,2949000
2023,District of Oak Bay,06-1960-00,V8S 2K2,,310 KING GEORGE,2160000,2314000,276000,2590000
2023,District of Oak Bay,06-1962-00,V8S 4H9,,921 FOUL BAY,3672000,2488000,1349000,3837000
2023,District of Oak Bay,06-1963-00,V8S 4H9,,949 FOUL BAY,1378000,1155000,328000,1483000
2023,District of Oak Bay,06-1964-00,V8S 4H9,,947 FOUL BAY,1338000,1185000,259000,1444000
